tspan,sigma1,sigma2,sigma3
0.00064,0.0,0.0,0.0
0.00064999994,0.0,0.0,0.0
0.00065999996,0.0,0.0,0.0
0.00067,0.0,0.0,0.0
0.00067999994,0.0,0.0,0.0
0.00068999996,0.0,0.0,0.0
0.0007,0.0,0.0,0.0
0.00070999993,0.0,0.0,0.0
0.00071999995,0.0,0.0,0.0
0.00072999997,0.0,0.0,0.0
0.00073999993,0.0,0.0,0.0
0.00074999995,0.0,0.0,0.0
0.00075999997,0.0,0.0,0.0
0.0007699999,0.0,0.0,0.0
0.00077999994,0.0,0.0,0.0
0.00078999996,0.0,0.0,0.0
0.0007999999,0.0,0.0,0.0
0.00080999994,0.0,0.0,0.0
0.00081999996,0.0,0.0,0.0
0.0008299999,0.0,0.0,0.0
0.00083999994,0.0,0.0,0.0
0.00084999995,0.0,0.0,0.0
0.0008599999,0.0,0.0,0.0
0.00086999993,0.0,0.0,0.0
0.00087999995,0.0,0.0,0.0
0.00088999997,0.0,0.0,0.0
0.0008999999,0.0,0.0,0.0
0.00090999994,0.0,0.0,0.0
0.00091999996,0.0,0.0,0.0
0.0009299999,0.0,0.0,0.0
0.00093999994,0.0,0.0,0.0
0.00094999996,0.0,0.0,0.0
0.0009599999,0.0,0.0,0.0
0.00096999994,0.0,0.0,0.0
0.0009799999,0.0,0.0,0.0
0.00099,0.0,0.0,0.0
0.0009999999,0.0,0.0,0.0
0.0010099999,0.0,0.0,0.0
0.00102,0.0,0.0,0.0
0.0010299999,0.0,0.0,0.0
0.0010399999,0.0,0.0,0.0
0.00105,0.0,0.0,0.0
0.0010599999,0.0,0.0,0.0
0.0010699999,0.0,0.0,0.0
0.00108,0.0,0.0,0.0
0.0010899999,0.0,0.0,0.0
0.0010999999,0.0,0.0,0.0
0.00111,0.0,0.0,0.0
0.0011199999,0.0,0.0,0.0
0.0011299999,0.0,0.0,0.0
0.00114,0.0,0.0,0.0
0.0011499999,0.0,0.0,0.0
0.0011599999,0.0,0.0,0.0
0.00117,0.0,0.0,0.0
0.0011799999,0.0,0.0,0.0
0.0011899999,0.0,0.0,0.0
0.0011999999,0.0,0.0,0.0
0.0012099999,0.0,0.0,0.0
0.0012199999,0.0,0.0,0.0
0.0012299999,0.0,0.0,0.0
0.0012399999,0.0,0.0,0.0
0.00125,0.0,0.0,0.0
0.0012599999,0.0,0.0,0.0
0.0012699999,0.0,0.0,0.0
0.00128,0.0,0.0,0.0
0.0012899999,0.0,0.0,0.0
0.0012999999,0.0,0.0,0.0
0.00131,0.0,0.0,0.0
0.0013199999,0.0,0.0,0.0
0.0013299999,0.0,0.0,0.0
0.00134,0.0,0.0,0.0
0.0013499999,0.0,0.0,0.0
0.0013599999,0.0,0.0,0.0
0.00137,0.0,0.0,0.0
0.0013799999,0.0,0.0,0.0
0.0013899999,0.0,0.0,0.0
0.0014,0.0,0.0,0.0
0.0014099999,0.0,0.0,0.0
0.0014199999,0.0,0.0,0.0
0.00143,0.0,0.0,0.0
0.0014399999,0.0,0.0,0.0
0.0014499999,0.0,0.0,0.0
0.0014599999,0.0,0.0,0.0
0.0014699999,0.0,0.0,0.0
0.0014799999,0.0,0.0,0.0
0.0014899999,0.0,0.0,0.0
0.0014999999,0.0,0.0,0.0
0.0015099999,0.0,0.0,0.0
0.0015199999,0.0,0.0,0.0
0.0015299999,0.0,0.0,0.0
0.0015399999,0.0,0.0,0.0
0.0015499999,0.0,0.0,0.0
0.0015599999,0.0,0.0,0.0
0.0015699998,0.0,0.0,0.0
0.0015799999,0.0,0.0,0.0
0.0015899999,0.0,0.0,0.0
0.0015999998,0.0,0.0,0.0
0.0016099999,0.0,0.0,0.0
0.0016199999,0.0,0.0,0.0
0.0016299998,0.0,0.0,0.0
0.0016399999,0.0,0.0,0.0
0.0016499999,0.0,0.0,0.0
0.0016599998,0.0,0.0,0.0
0.0016699999,0.0,0.0,0.0
0.0016799999,0.0,0.0,0.0
0.0016899998,0.0,0.0,0.0
0.0016999999,0.0,0.0,0.0
0.0017099999,0.0,0.0,0.0
0.0017199998,0.0,0.0,0.0
0.0017299999,0.0,0.0,0.0
0.0017399999,0.0,0.0,0.0
0.0017499999,0.0,0.0,0.0
0.0017599999,0.0,0.0,0.0
0.0017699999,0.0,0.0,0.0
0.0017799999,0.0,0.0,0.0
0.0017899999,0.0,0.0,0.0
0.0017999999,0.0,0.0,0.0
0.0018099999,0.0,0.0,0.0
0.0018199999,0.0,0.0,0.0
0.0018299998,0.0,0.0,0.0
0.0018399999,0.0,0.0,0.0
0.0018499999,0.0,0.0,0.0
0.0018599998,0.0,0.0,0.0
0.0018699999,0.0,0.0,0.0
0.0018799999,0.0,0.0,0.0
0.0018899998,0.0,0.0,0.0
0.0018999999,0.0,0.0,0.0
0.0019099999,0.0,0.0,0.0
0.0019199998,0.0,0.0,0.0
0.0019299999,0.0,0.0,0.0
0.0019399999,0.0,0.0,0.0
0.0019499998,0.0,0.0,0.0
0.0019599998,0.0,0.0,0.0
0.0019699999,0.0,0.0,0.0
0.00198,0.0,0.0,0.0
0.0019899998,0.0,0.0,0.0
0.0019999999,0.0,0.0,0.0
0.00201,0.0,0.0,0.0
0.0020199998,0.0,0.0,0.0
0.0020299999,0.0,0.0,0.0
0.00204,0.0,0.0,0.0
0.0020499998,0.0,0.0,0.0
0.0020599999,0.0,0.0,0.0
0.00207,0.0,0.0,0.0
0.0020799998,0.0,0.0,0.0
0.0020899998,0.0,0.0,0.0
0.0021,0.0,0.0,0.0
0.0021099998,0.0,0.0,0.0
0.0021199998,0.0,0.0,0.0
0.00213,0.0,0.0,0.0
0.0021399998,0.0,0.0,0.0
0.0021499998,0.0,0.0,0.0
0.00216,0.0,0.0,0.0
0.0021699998,0.0,0.0,0.0
0.0021799998,0.0,0.0,0.0
0.00219,0.0,0.0,0.0
0.0021999998,0.0,0.0,0.0
0.0022099998,0.0,0.0,0.0
0.00222,0.0,0.0,0.0
0.0022299998,0.0,0.0,0.0
0.0022399998,0.0,0.0,0.0
0.00225,0.0,0.0,0.0
0.0022599997,0.0,0.0,0.0
0.0022699998,0.0,0.0,0.0
0.00228,0.0,0.0,0.0
0.0022899997,0.0,0.0,0.0
0.0022999998,0.0,0.0,0.0
0.00231,0.0,0.0,0.0
0.0023199997,0.0,0.0,0.0
0.0023299998,0.0,0.0,0.0
0.00234,0.0,0.0,0.0
0.0023499997,0.0,0.0,0.0
0.0023599998,0.0,0.0,0.0
0.00237,0.0,0.0,0.0
0.0023799997,0.0,0.0,0.0
0.0023899998,0.0,0.0,0.0
0.0023999999,0.0,0.0,0.0
0.0024099997,0.0,0.0,0.0
0.0024199998,0.0,0.0,0.0
0.0024299999,0.0,0.0,0.0
0.0024399997,0.0,0.0,0.0
0.0024499998,0.0,0.0,0.0
0.0024599999,0.0,0.0,0.0
0.0024699997,0.0,0.0,0.0
0.0024799998,0.0,0.0,0.0
0.0024899999,0.0,0.0,0.0
0.0025,0.0,0.0,0.0
0.0025099998,0.0,0.0,0.0
0.0025199999,0.0,0.0,0.0
0.00253,0.0,0.0,0.0
0.0025399998,0.0,0.0,0.0
0.0025499999,0.0,0.0,0.0
0.00256,0.0,0.0,0.0
0.0025699998,0.0,0.0,0.0
0.0025799999,0.0,0.0,0.0
0.00259,0.0,0.0,0.0
0.0025999998,0.0,0.0,0.0
0.0026099999,0.0,0.0,0.0
0.00262,0.0,0.0,0.0
0.0026299998,0.0,0.0,0.0
0.0026399998,0.0,0.0,0.0
0.00265,0.0,0.0,0.0
0.0026599998,0.0,0.0,0.0
0.0026699998,0.0,0.0,0.0
0.00268,0.0,0.0,0.0
0.0026899998,0.0,0.0,0.0
0.0026999998,0.0,0.0,0.0
0.00271,0.0,0.0,0.0
0.0027199998,0.0,0.0,0.0
0.0027299998,0.0,0.0,0.0
0.00274,0.0,0.0,0.0
0.0027499998,0.0,0.0,0.0
0.0027599998,0.0,0.0,0.0
0.00277,0.0,0.0,0.0
0.0027799997,0.0,0.0,0.0
0.0027899998,0.0,0.0,0.0
0.0028,0.0,0.0,0.0
0.0028099997,0.0,0.0,0.0
0.0028199998,0.0,0.0,0.0
0.00283,0.0,0.0,0.0
0.0028399997,0.0,0.0,0.0
0.0028499998,0.0,0.0,0.0
0.00286,0.0,0.0,0.0
0.0028699997,0.0,0.0,0.0
0.0028799998,0.0,0.0,0.0
0.00289,0.0,0.0,0.0
0.0028999997,0.0,0.0,0.0
0.0029099998,0.0,0.0,0.0
0.0029199999,0.0,0.0,0.0
0.0029299997,0.0,0.0,0.0
0.0029399998,0.0,0.0,0.0
0.0029499999,0.0,0.0,0.0
0.0029599997,0.0,0.0,0.0
0.0029699998,0.0,0.0,0.0
0.0029799999,0.0,0.0,0.0
0.0029899997,0.0,0.0,0.0
0.0029999998,0.0,0.0,0.0
0.00301,0.0,0.0,0.0
0.00302,0.0,0.0,0.0
0.00303,0.0,0.0,0.0
0.00304,0.0,0.0,0.0
0.00305,0.0,0.0,0.0
0.00306,0.0,0.0,0.0
0.00307,0.0,0.0,0.0
0.00308,0.0,0.0,0.0
0.00309,0.0,0.0,0.0
0.0031,0.0,0.0,0.0
0.00311,0.0,0.0,0.0
0.00312,0.0,0.0,0.0
0.00313,0.0,0.0,0.0
0.00314,0.0,0.0,0.0
0.00315,0.0,0.0,0.0
0.00316,0.0,0.0,0.0
0.00317,0.0,0.0,0.0
0.00318,0.0,0.0,0.0
0.00319,0.0,0.0,0.0
0.0032,0.0,0.0,0.0
0.00321,0.0,0.0,0.0
0.00322,0.0,0.0,0.0
0.00323,0.0,0.0,0.0
0.00324,0.0,0.0,0.0
0.00325,0.0,0.0,0.0
0.00326,0.0,0.0,0.0
0.00327,0.0,0.0,0.0
0.0032799998,0.0,1.0e-45,0.0
0.00329,0.0,3.0e-45,0.0
0.0033,0.0,7.0e-45,0.0
0.0033099998,0.0,1.4e-44,0.0
0.00332,0.0,3.0e-44,0.0
0.00333,0.0,6.0e-44,0.0
0.0033399998,0.0,1.22e-43,0.0
0.00335,0.0,2.41e-43,0.0
0.00336,0.0,4.72e-43,0.0
0.0033699998,0.0,9.16e-43,0.0
0.00338,0.0,1.763e-42,0.0
0.00339,0.0,3.37e-42,0.0
0.0033999998,0.0,6.405e-42,0.0
0.00341,0.0,1.212e-41,0.0
0.00342,1.0e-45,2.2837e-41,0.0
0.0034299998,4.0e-45,4.2874e-41,0.0
0.00344,1.1e-44,8.0213e-41,0.0
0.00345,2.4e-44,1.49589e-40,0.0
0.0034599998,5.3e-44,2.78116e-40,0.0
0.0034699999,1.16e-43,5.15555e-40,0.0
0.00348,2.5e-43,9.81483e-40,0.0
0.0034899998,5.2e-43,1.896267e-39,0.0
0.0034999999,1.054e-42,3.646756e-39,0.0
0.00351,2.091e-42,6.944149e-39,0.0
0.0035199998,4.17e-42,1.30843e-38,0.0
0.0035299999,8.324e-42,2.441815e-38,0.0
0.00354,1.641e-41,4.5193773e-38,0.0
0.0035499998,3.1902e-41,8.305924e-38,1.0e-45
0.0035599999,6.1217e-41,1.5173695e-37,1.0e-45
0.00357,1.16221e-40,2.7576978e-37,3.0e-45
0.0035799998,2.19139e-40,4.9892086e-37,6.0e-45
0.0035899999,4.11278e-40,8.990014e-37,8.0e-45
0.0036,7.81698e-40,1.6139735e-36,1.7e-44
0.0036099998,1.483406e-39,2.8877848e-36,3.1e-44
0.0036199999,2.795162e-39,5.1506444e-36,5.9e-44
0.00363,5.223114e-39,9.1592405e-36,8.7e-44
0.0036399998,9.682471e-39,1.624105e-35,1.42e-43
0.0036499999,1.909756e-38,2.8718923e-35,2.26e-43
0.00366,4.0521824e-38,5.06667e-35,2.59e-43
0.0036699998,9.0966416e-38,8.9418535e-35,3.67e-43
0.0036799998,2.0043602e-37,1.5751958e-34,6.0e-43
0.00369,4.2346217e-37,2.7674843e-34,9.73e-43
0.0036999998,8.817756e-37,4.8477626e-34,1.711e-42
0.0037099998,1.8098272e-36,8.465908e-34,3.098e-42
0.00372,3.600282e-36,1.4740068e-33,5.654e-42
0.0037299998,6.952779e-36,2.5589085e-33,1.033e-41
0.0037399998,1.3103754e-35,4.4297395e-33,1.8549e-41
0.00375,2.4292546e-35,7.669117e-33,3.3553e-41
0.0037599998,4.5413772e-35,1.35232e-32,6.1031e-41
0.0037699998,8.4353056e-35,2.3887115e-32,9.558e-41
0.0037799997,1.5482721e-34,4.2022107e-32,1.58369e-40
0.0037899998,2.8126393e-34,7.3469837e-32,2.77027e-40
0.0037999998,5.058027e-34,1.2761343e-31,4.95544e-40
0.0038099997,9.008476e-34,2.202867e-31,8.91893e-40
0.0038199998,1.5943254e-33,3.78122e-31,1.605419e-39
0.0038299998,2.8481521e-33,6.457765e-31,2.738625e-39
0.0038399997,5.0752865e-33,1.0979118e-30,3.919622e-39
0.0038499997,8.984699e-33,1.859003e-30,6.282881e-39
0.0038599998,1.5783674e-32,3.136016e-30,9.751499e-39
0.0038699997,2.7521644e-32,5.2721817e-30,1.040819e-38
0.0038799997,4.7665552e-32,8.835267e-30,1.3559206e-38
0.0038899998,8.6097967e-32,1.4762139e-29,2.118953e-38
0.0038999997,1.6421923e-31,2.4594948e-29,3.5708683e-38
0.00391,3.3235528e-31,4.086603e-29,6.2110015e-38
0.0039199996,6.680621e-31,6.772379e-29,1.086777e-37
0.0039299997,1.2977175e-30,1.1194798e-28,1.8990043e-37
0.0039399997,2.4924885e-30,1.8459348e-28,3.3148276e-37
0.00395,4.730489e-30,3.036412e-28,5.787393e-37
0.00396,8.757467e-30,4.9827067e-28,1.010982e-36
0.00397,1.5819932e-29,8.157242e-28,1.5288447e-36
0.0039799996,2.798434e-29,1.3323103e-27,2.434071e-36
0.0039899996,4.9464604e-29,2.1710005e-27,4.0832802e-36
0.0039999997,8.7155215e-29,3.5295097e-27,7.005379e-36
0.00401,1.522742e-28,5.7249897e-27,1.2096019e-35
0.00402,2.6286546e-28,9.265012e-27,2.0889962e-35
0.00403,4.4844253e-28,1.496004e-26,3.6079733e-35
0.0040399996,7.569572e-28,2.4101208e-26,6.387312e-35
0.0040499996,1.2660254e-27,3.8740713e-26,1.14529e-34
0.0040599997,2.1008339e-27,6.2132996e-26,2.050718e-34
0.00407,3.4637195e-27,9.942735e-26,3.646228e-34
0.00408,5.678466e-27,1.5875266e-25,6.4316255e-34
0.00409,9.2622555e-27,2.5291248e-25,1.12961095e-33
0.0040999996,1.5221915e-26,4.0202785e-25,1.970791e-33
0.0041099996,2.5065052e-26,6.37648e-25,3.7511277e-33
0.0041199997,4.1132807e-26,1.0091297e-24,7.6863746e-33
0.00413,6.716895e-26,1.5935161e-24,1.5546265e-32
0.00414,1.0910283e-25,2.5107963e-24,3.2134783e-32
0.00415,1.762976e-25,3.9474276e-24,6.496052e-32
0.0041599995,2.8349612e-25,6.1925064e-24,1.2616015e-31
0.0041699996,4.5384617e-25,9.6932735e-24,2.3616048e-31
0.0041799997,7.235934e-25,1.5140076e-23,4.4067337e-31
0.00419,1.1493425e-24,2.3596152e-23,8.170626e-31
0.0042,1.819271e-24,3.6695417e-23,1.4929244e-30
0.00421,2.870402e-24,5.694318e-23,2.6777468e-30
0.0042199995,4.5151566e-24,8.8172403e-23,4.7141766e-30
0.0042299996,7.09362e-24,1.3623428e-22,8.166105e-30
0.0042399997,1.1123166e-23,2.1004141e-22,1.399508e-29
0.0042499998,1.7398263e-23,3.231392e-22,2.421595e-29
0.00426,2.8125015e-23,4.960693e-22,4.1921528e-29
0.00427,4.684027e-23,7.5991473e-22,7.7734517e-29
0.00428,7.82031e-23,1.1616051e-21,1.4746182e-28
0.0042899996,1.3219628e-22,1.7718423e-21,2.8914848e-28
0.0042999997,2.2486398e-22,2.6969079e-21,5.590652e-28
0.0043099998,3.7838853e-22,4.0962174e-21,1.045938e-27
0.00432,6.2693747e-22,6.208368e-21,1.900209e-27
0.00433,1.0226477e-21,9.389681e-21,3.4780392e-27
0.00434,1.6447184e-21,1.4171129e-20,6.2641253e-27
0.0043499996,2.620203e-21,2.134224e-20,1.1031258e-26
0.0043599997,4.210945e-21,3.2074406e-20,1.9012366e-26
0.0043699997,6.732512e-21,4.8101842e-20,3.216473e-26
0.00438,1.0673798e-20,7.1986414e-20,5.371855e-26
0.00439,1.6766856e-20,1.0750446e-19,9.024545e-26
0.0044,2.6104027e-20,1.6021042e-19,1.5060468e-25
0.0044099996,4.0309697e-20,2.3825642e-19,2.488997e-25
0.0044199997,6.179127e-20,3.5358125e-19,4.2613384e-25
0.0044299997,9.410502e-20,5.2363133e-19,7.5428715e-25
0.00444,1.4288443e-19,7.7384716e-19,1.3687641e-24
0.00445,2.1950065e-19,1.1412444e-18,2.5035611e-24
0.00446,3.3640267e-19,1.6795674e-18,4.513807e-24
0.0044699996,5.1315545e-19,2.4666774e-18,7.9408174e-24
0.0044799997,7.7880657e-19,3.615134e-18,1.3952908e-23
0.0044899997,1.1754246e-18,5.287309e-18,2.4108593e-23
0.0045,1.764221e-18,7.7169185e-18,4.0795367e-23
0.00451,2.6341256e-18,1.12396615e-17,6.7680025e-23
0.00452,3.9138655e-18,1.6336667e-17,1.1063507e-22
0.00453,5.7892415e-18,2.3696006e-17,1.8138872e-22
0.0045399996,8.527692e-18,3.429963e-17,2.9588832e-22
0.0045499997,1.25131565e-17,4.9545803e-17,4.780251e-22
0.00456,1.8295445e-17,7.142139e-17,7.6371303e-22
0.00457,2.6901695e-17,1.0274351e-16,1.2118766e-21
0.00458,3.9563844e-17,1.4749787e-16,1.9892734e-21
0.00459,5.80273e-17,2.1131145e-16,3.4170956e-21
0.0045999996,8.4815315e-17,3.0211121e-16,5.9620008e-21
0.0046099997,1.2351012e-16,4.310402e-16,1.02374805e-20
0.00462,1.7918478e-16,6.137284e-16,1.7217617e-20
0.00463,2.590113e-16,8.7205277e-16,2.890987e-20
0.00464,3.73087e-16,1.2365675e-15,4.790471e-20
0.00465,5.355992e-16,1.7498541e-15,7.7983325e-20
0.0046599996,7.6790456e-16,2.471127e-15,1.2472983e-19
0.0046699997,1.098375e-15,3.4825554e-15,1.9961873e-19
0.00468,1.5666035e-15,4.8979117e-15,3.1764906e-19
0.00469,2.2279736e-15,6.874388e-15,4.9970653e-19
0.0047,3.159437e-15,9.628697e-15,7.7674167e-19
0.00471,4.467671e-15,1.3458964e-14,1.1938317e-18
0.0047199996,6.3418026e-15,1.877442e-14,1.8163813e-18
0.0047299997,8.997917e-15,2.613558e-14,2.8334811e-18
0.00474,1.2735584e-14,3.6308538e-14,4.510535e-18
0.00475,1.8211728e-14,5.0338033e-14,7.346672e-18
0.00476,2.6231618e-14,6.964574e-14,1.1953115e-17
0.00477,3.7789785e-14,9.616207e-14,1.9225378e-17
0.00478,5.4865817e-14,1.3250242e-13,3.0939404e-17
0.0047899997,7.988188e-14,1.822025e-13,4.9175305e-17
0.0047999998,1.1589598e-13,2.5003182e-13,7.726456e-17
0.00481,1.6714943e-13,3.4240997e-13,1.1987205e-16
0.00482,2.3941404e-13,4.6795846e-13,1.8555736e-16
0.00483,3.4051725e-13,6.382309e-13,2.8423355e-16
0.00484,4.855788e-13,8.686752e-13,4.303073e-16
0.0048499997,6.907564e-13,1.1799016e-12,6.441772e-16
0.0048599998,9.772904e-13,1.5993455e-12,9.552685e-16
0.00487,1.3743366e-12,2.1634493e-12,1.4145549e-15
0.00488,1.9208498e-12,2.9205063e-12,2.0914285e-15
0.00489,2.6706705e-12,3.934379e-12,3.150909e-15
0.0049,3.7066634e-12,5.289323e-12,4.82864e-15
0.0049099997,5.118186e-12,7.0962524e-12,7.430838e-15
0.0049199997,7.0415657e-12,9.500849e-12,1.136322e-14
0.00493,9.716291e-12,1.2694023e-11,1.7428758e-14
0.00494,1.3351779e-11,1.6925395e-11,2.6600683e-14
0.00495,1.8264017e-11,2.2520602e-11,4.009025e-14
0.00496,2.4866604e-11,2.9903486e-11,5.9707325e-14
0.0049699997,3.3699352e-11,3.9624456e-11,8.872643e-14
0.0049799997,4.5465517e-11,5.2396615e-11,1.307253e-13
0.00499,6.108187e-11,6.914176e-11,1.906036e-13
0.005,8.172617e-11,9.104869e-11,2.75076e-13
0.00501,1.0891611e-10,1.1964693e-10,3.9320825e-13
0.00502,1.445838e-10,1.5689999e-10,5.581361e-13
0.00503,1.9124799e-10,2.0532225e-10,7.9380637e-13
0.00504,2.4395239e-10,2.681264e-10,1.1223099e-12
0.00505,3.0586556e-10,3.4940723e-10,1.5765034e-12
0.00506,3.8773387e-10,4.543717e-10,2.2001116e-12
0.00507,4.7106613e-10,5.896252e-10,3.0511457e-12
0.00508,5.830582e-10,7.6352713e-10,4.256854e-12
0.00509,6.9352357e-10,9.866303e-10,5.950538e-12
0.0051,8.317804e-10,1.2722261e-9,8.293489e-12
0.00511,9.547755e-10,1.6370116e-9,1.1616815e-11
0.00512,1.1165991e-9,2.101913e-9,1.6268166e-11
0.00513,1.3609887e-9,2.6930917e-9,2.2675894e-11
0.00514,1.685157e-9,3.4431697e-9,3.1414784e-11
0.00515,2.120566e-9,4.3927293e-9,4.3233736e-11
0.00516,2.6796974e-9,5.592119e-9,5.910531e-11
0.00517,3.2577099e-9,7.1036577e-9,8.1283834e-11
0.00518,3.9863983e-9,9.004269e-9,1.115315e-10
0.00519,4.929613e-9,1.1388672e-8,1.5218371e-10
0.0052,6.1265903e-9,1.4373177e-8,2.0640761e-10
0.00521,7.504047e-9,1.8100257e-8,2.7825914e-10
0.00522,8.796948e-9,2.2743944e-8,3.7299533e-10
0.00523,1.0647857e-8,2.851627e-8,4.977316e-10
0.00524,1.31682105e-8,3.5674848e-8,6.606653e-10
0.00525,1.5642255e-8,4.4531838e-8,8.7351976e-10
0.00526,1.889595e-8,5.5464433e-8,1.1565044e-9
0.00527,2.2079274e-8,6.892716e-8,1.5245345e-9
0.00528,2.5861464e-8,8.546615e-8,2.0006987e-9
0.00529,2.8819759e-8,1.05735744e-7,2.6138514e-9
0.0053,3.3261724e-8,1.3051773e-7,3.3999485e-9
0.00531,3.9812544e-8,1.607432e-7,4.403662e-9
0.00532,4.862939e-8,1.9751813e-7,5.6803158e-9
0.00533,5.979119e-8,2.4215197e-7,7.301133e-9
0.00534,7.284957e-8,2.9619025e-7,9.368135e-9
0.00535,8.600161e-8,3.614519e-7,1.1977134e-8
0.00536,1.0213609e-7,4.4007064e-7,1.5271608e-8
0.00537,1.2239826e-7,5.3454073e-7,1.9488901e-8
0.00538,1.4534096e-7,6.477695e-7,2.4787496e-8
0.00539,1.6711485e-7,7.8313354e-7,3.1419383e-8
0.0054,1.9558479e-7,9.4454157e-7,3.9690033e-8
0.00541,2.3318759e-7,1.1365014e-6,4.9968715e-8
0.00542,2.8095542e-7,1.3641954e-6,6.271873e-8
0.00543,3.266863e-7,1.6335571e-6,7.8471054e-8
0.00544,3.8410664e-7,1.951356e-6,9.797363e-8
0.00545,4.2760317e-7,2.3252855e-6,1.2268514e-7
0.00546,4.8296596e-7,2.764054e-6,1.5326995e-7
0.00547,5.4105453e-7,3.277478e-6,1.9178609e-7
0.00548,6.266351e-7,3.876578e-6,2.3957801e-7
0.00549,7.4031203e-7,4.573668e-6,2.9838873e-7
0.0055,8.768563e-7,5.382453e-6,3.7137178e-7
0.00551,1.0334318e-6,6.3181005e-6,4.6079805e-7
0.00552,1.1904621e-6,7.3973297e-6,5.7011135e-7
0.00553,1.3796973e-6,8.638462e-6,7.055885e-7
0.00554,1.5863368e-6,1.0061471e-5,8.6997693e-7
0.00555,1.8340671e-6,1.168801e-5,1.0685171e-6
0.00556,2.1162448e-6,1.35413975e-5,1.3072332e-6
0.00557,2.3905998e-6,1.5646603e-5,1.593014e-6
0.00558,2.7450517e-6,1.8030158e-5,1.9336908e-6
0.00559,3.1864836e-6,2.0720056e-5,2.338112e-6
0.0056,3.6864385e-6,2.3745573e-5,2.817295e-6
0.00561,4.1412627e-6,2.7137086e-5,3.3880556e-6
0.00562,4.6642003e-6,3.092576e-5,4.058695e-6
0.00563,5.185314e-6,3.514323e-5,4.8433353e-6
0.00564,5.8319183e-6,3.9821214e-5,5.7574894e-6
0.00565,6.462883e-6,4.4990986e-5,6.8197096e-6
0.00566,7.2917305e-6,5.068289e-5,8.0565e-6
0.00567,8.323428e-6,5.692568e-5,9.4813095e-6
0.00568,9.502297e-6,6.374587e-5,1.1122481e-5
0.00569,1.0675994e-5,7.116699e-5,1.3000621e-5
0.0057,1.19485085e-5,7.920881e-5,1.5142943e-5
0.00571,1.3444572e-5,8.788646e-5,1.759072e-5
0.00572,1.5170449e-5,9.7209675e-5,2.0358293e-5
0.00573,1.7101731e-5,0.00010718189,2.348957e-5
0.00574,1.8843939e-5,0.00011779946,2.7006525e-5
0.00575,2.0836553e-5,0.00012905092,3.0936946e-5
0.00576,2.307498e-5,0.00014091632,3.5310983e-5
0.00577,2.5784475e-5,0.00015336662,4.0157975e-5
0.00578,2.870667e-5,0.00016636353,4.5505825e-5
0.00579,3.1028947e-5,0.0001798592,5.138029e-5
0.0058,3.421852e-5,0.00019379643,5.780421e-5
0.00581,3.7489746e-5,0.00020810917,6.47917e-5
0.00582,4.133172e-5,0.00022272325,7.2351744e-5
0.00583,4.522392e-5,0.0002375577,8.049118e-5
0.00584,4.987233e-5,0.00025252637,8.9201865e-5
0.00585,5.4885033e-5,0.0002675401,9.846257e-5
